diagnostic_label,sentence_index,cue_transition,current_word,expected_next_word,previous_active_cell_count,previous_winner_count,burst_column_count,burst_cell_count,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,number_of_ranked_candidates,expected_word_rank,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_present,selected_word,selected_word_correct,accepted_segment_count,mean_contributors,median_contributors,two_contributor_fraction,three_contributor_fraction,four_plus_contributor_fraction,average_threshold_margin
nonpaper diagnostic,1,1->2,``,I,100,10,7,63,93,93,93,137,9,2,2,True,Well,False,93.0,15.075268817204302,13.0,0.0,0.021505376344086023,0.978494623655914,1.882519212567155
nonpaper diagnostic,1,2->3,I,did,73,10,5,45,100,100,100,153,135,1,1,True,queer,False,100.0,11.19,8.0,0.0,0.0,1.0,1.2102944647289517
nonpaper diagnostic,1,3->4,did,not,55,10,5,46,70,70,70,146,1,3,3,True,not,True,70.0,7.828571428571428,7.0,0.0,0.05714285714285714,0.9428571428571428,0.8827468067938081
nonpaper diagnostic,1,4->5,not,think,55,10,7,64,75,75,75,154,,0,0,False,know,False,75.0,6.8,6.0,0.0,0.02666666666666667,0.9733333333333334,0.48863985399305987
nonpaper diagnostic,1,5->6,think,you,73,10,10,96,67,67,67,132,,0,0,False,headpiece,False,67.0,7.492537313432836,7.0,0.0,0.029850746268656716,0.9701492537313433,0.6411096455183489
nonpaper diagnostic,1,6->7,you,would,100,10,0,0,95,95,95,139,,0,0,False,happily,False,95.0,9.905263157894737,10.0,0.0,0.031578947368421054,0.968421052631579,1.1817676363181202
nonpaper diagnostic,2,1->2,The,Great,100,10,9,81,97,97,97,136,,0,0,False,damsel,False,97.0,9.175257731958762,10.0,0.0,0.020618556701030927,0.979381443298969,0.8796887494637985
nonpaper diagnostic,2,2->3,Great,Square,91,10,5,45,94,94,94,146,,0,0,False,dinner,False,94.0,8.48936170212766,8.0,0.0,0.02127659574468085,0.9787234042553191,0.8009607609140655
nonpaper diagnostic,2,3->4,Square,of,55,10,5,46,63,63,63,157,95,1,1,True,sword,False,63.0,6.333333333333333,6.0,0.0,0.06349206349206349,0.9365079365079365,0.4231080412527404
nonpaper diagnostic,2,4->5,of,Pegasus,55,10,10,92,89,89,89,137,,0,0,False,that,False,89.0,7.707865168539326,6.0,0.011235955056179775,0.033707865168539325,0.9550561797752809,0.6109852608866603
nonpaper diagnostic,2,5->6,Pegasus,was,100,10,7,63,91,91,91,134,109,1,1,True,grasshoppers,False,91.0,7.736263736263736,7.0,0.0,0.03296703296703297,0.967032967032967,0.9825697814012249
nonpaper diagnostic,2,6->7,was,over,73,10,0,0,96,96,96,122,,0,0,False,a,False,96.0,8.427083333333334,7.0,0.0,0.03125,0.96875,0.8959566593456746
